,CD_CVM,Date,Return,week_return,month_return,event,Year
1159,19348,2014-09-09,-0.015559546630722277,-0.058414443506617245,0.10564617140490996,0,2014
1160,19348,2014-09-10,-0.0108556738858,-0.06586957927468658,0.07667006273925182,0,2014
1161,19348,2014-09-11,-0.00156047555306998,-0.046780305559470436,0.07791934591240554,0,2014
1162,19348,2014-09-12,-0.036579721110520526,-0.0907839543374029,0.05865238177955788,0,2014
1163,19348,2014-09-15,0.02506128014979063,-0.039494137030322216,0.07516174112341331,0,2014
1164,19348,2014-09-16,0.025475825471602456,0.0015412350720023541,0.08598530798015926,0,2014
1165,19348,2014-09-17,0.004353961483953227,0.016750870441755644,0.07589850287755269,0,2014
1166,19348,2014-09-18,-0.011825399585147816,0.0064859464096776705,0.03045652102940055,0,2014
1167,19348,2014-09-19,-0.02407853253433713,0.018987134985861107,0.0015906755086359614,0,2014
1168,19348,2014-09-22,-0.013602084302164405,-0.01967622946609374,-0.017831525021639053,0,2014
1169,19348,2014-09-23,-0.004845253487660728,-0.049997308425356796,-0.011269238943445925,0,2014
1170,19348,2014-09-24,0.007794709760748482,-0.0465565601485615,-0.027984976741854347,0,2014
1171,19348,2014-09-25,-0.03182642725994189,-0.06655758782335552,-0.06655758782335552,0,2014
1172,19348,2014-09-26,0.041153587900252094,-0.0013254673887663276,-0.055211369608706935,0,2014
1173,19348,2014-09-29,-0.0725991427872172,-0.06032252587381925,-0.11822659816900491,0,2014
1174,19348,2014-09-30,-0.035121950530648524,-0.09059922291680704,-0.17936298819203478,0,2014
1175,19348,2014-10-01,-0.026644288411775276,-0.12503822108933077,-0.2060072766038099,0,2014
1176,19348,2014-10-02,0.032829045566487976,-0.060382748262900784,-0.1912849826220657,0,2014
1177,19348,2014-10-03,0.023216345688214696,-0.0783199904749382,-0.16466809881612035,0,2014
1178,19348,2014-10-06,0.052253767688471786,0.04653292000075086,-0.09176458185936258,0,2014
1179,19348,2014-10-07,0.0016322166724558878,0.08328708720385516,-0.0975562928543186,0,2014
1180,19348,2014-10-08,-0.013132943472831142,0.09679843214279937,-0.0844606991698596,0,2014
